,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
FRMD5,FRMD5,FRMD5,FRMD5,0.0204,-0.12819314002990723,,,,,,,,,,,,,,,,False,0.3215376031636675,0
MYEF2,MYEF2,MYEF2,MYEF2,0.1534,-0.2782679796218872,,,,,,,,,,,,,,,,False,0.21933197512726307,0
SEC11A,SEC11A,SEC11A,SEC11A,0.1643,-0.36849141120910645,,,,,,,,,,,,,,,,False,0.0,0
ENSGALG00000029565.3,ENSGALG00000029565.3,ENSGALG00000029565.3,ENSGALG00000029565.3,0.01,-0.19396960735321045,,,,,,,,,,,,,,,,False,0.3205181592677919,0
UACA,UACA,UACA,UACA,0.0658,-0.3328871726989746,,,,,,,,,,,,,,,,False,0.23123615448012014,0
LEO1,LEO1,LEO1,LEO1,0.0385,-0.030711054801940918,,,,,,,,,,,,,,,,False,0.18252365301592255,0
ENSGALG00000031313.2,ENSGALG00000031313.2,ENSGALG00000031313.2,ENSGALG00000031313.2,-0.0371,-0.3073207139968872,,,,,,,,,,,,,,,,False,0.22626160908902457,0
RPS17,RPS17,RPS17,RPS17,0.0383,-0.015503287315368652,,,,,,,,,,,,,,,,False,0.0874641562746476,0
TP53BP1,TP53BP1,TP53BP1,TP53BP1,0.0086,0.02345043420791626,0.28246867844141255,0.4798974515605747,0.28112180806532927,11.756177019512567,0.3779053772985935,0.15894003212451935,0.19872479140758514,0.2499357276654492,0.0,0.0,0.2898190196127974,0.5812713566769754,0.6939645753852253,0.8569492173483947,2.4813098438116405,True,0.38151563098554647,16
RPL4,RPL4,RPL4,RPL4,0.1995,0.7210629284381866,7.925533967320979,1.3039782909532736,0.5791235780381006,11.314426640142441,0.2357237143814564,1.534324288368225,3.0754997730255127,0.3405948369424414,0.0,0.0,0.4828533167472403,4.872797955141629,10.591042133240865,0.408998346292604,1.4639925840621268,True,0.8938670095825333,46
DNAJA4,DNAJA4,DNAJA4,DNAJA4,0.0271,-0.13011658191680908,,,,,,,,,,,,,,,,False,0.08561424327171982,0
CSNK1G1,CSNK1G1,CSNK1G1,CSNK1G1,-0.0423,0.631790965795517,0.7944148349582086,0.6258247307969923,0.48599268780305016,11.321412884630785,0.4729604691267014,0.40260210633277893,0.3958258628845215,0.3287579575954943,0.0,0.0,0.39058173445893707,1.0701768288649354,1.1264491533410959,0.5284889837031765,1.516518992798757,True,0.8197528346864419,19
ZNF609,ZNF609,ZNF609,ZNF609,-0.1713,0.6144629418849945,1.6400658706342872,1.9764519760341706,0.36106330594750585,6.856420660845753,0.11731547713279725,0.22924362123012543,0.9233019948005676,0.39289909074821316,0.0,0.0,0.4705863295182788,0.5686311949602629,2.4369624038708624,0.3668113612345902,1.940755994322231,True,0.8187940755383306,23
ENSGALG00000012836.6,ENSGALG00000012836.6,ENSGALG00000012836.6,ENSGALG00000012836.6,0.2141,0.6364627480506897,6.617900289457611,42.140367955780036,0.8420532279209304,3.2766147113883943,0.011257033087313177,0.04041755571961403,1.6964768171310425,0.2619428483893111,0.0,0.0,0.49118551928122484,0.11706150344266143,3.682454392586931,0.6385620320524272,0.9486155681573165,False,0.6569903641001897,0
GNB5,GNB5,GNB5,GNB5,-0.1068,0.45741891860961914,0.7872343319244451,2.2789875886358617,0.4863093227064857,9.398240181412655,0.13114128291606905,0.10403668135404587,0.3688926696777344,0.26287591343173206,0.0,0.0,0.4277517671307612,0.30254148879842807,1.162570094753956,0.7808494723958546,1.5019104193957769,True,0.6429294823006485,0
PPCDC,PPCDC,PPCDC,PPCDC,0.001,-0.35042011737823486,,,,,,,,,,,,,,,,False,0.022150358162208342,0
ENSGALG00000035935.2,ENSGALG00000035935.2,ENSGALG00000035935.2,ENSGALG00000035935.2,-0.0076,0.48031187057495117,0.22857350931556053,0.07553319302320123,0.3187279259983881,7.519180687777535,2.885894808769226,0.6928057074546814,0.11163076758384705,0.2865811905937785,0.0,0.0,0.3735966624984529,2.057728146171183,0.3318903453102143,0.650688377483402,1.9611814556875373,True,0.6616142702546209,21
ENSGALG00000033780.2,ENSGALG00000033780.2,ENSGALG00000033780.2,ENSGALG00000033780.2,0.0224,-0.8410444259643555,,,,,,,,,,,,,,,,False,0.06840522194003301,0
SEMA6D,SEMA6D,SEMA6D,SEMA6D,-0.1049,-0.13584434986114502,,,,,,,,,,,,,,,,False,0.5957465116162254,0
DUT,DUT,DUT,DUT,0.3324,0.6652508974075317,4.4545374265697655,15.245668786785064,0.7444326797081382,8.476582913685727,0.023060214472934604,0.07303332537412643,1.8289833068847656,0.4345348103711167,0.0,0.0,0.49226357373031787,0.21441979336312164,4.688768994223711,0.2760483981584317,1.5644182256000227,False,0.6138780329610314,0
ZNF592,ZNF592,ZNF592,ZNF592,0.005,-0.7914836406707764,,,,,,,,,,,,,,,,False,0.12743180813558863,0
PIGB,PIGB,PIGB,PIGB,-0.0086,-0.11102986335754395,,,,,,,,,,,,,,,,False,0.3212773687280008,0
OAZ2,OAZ2,OAZ2,OAZ2,-0.0573,0.257932186126709,1.188869275309716,3.5557424359960272,0.3083300286018155,8.876105436559556,0.05955918610095978,0.09380433708429337,0.7441765069961548,0.27113615366133403,0.0,0.0,0.43321838871001483,0.2698638723788856,2.2802015796046833,0.6723880414186304,2.124875380170795,True,0.5785672424783005,0
ALPK3,ALPK3,ALPK3,ALPK3,-0.0091,-0.6902899742126465,,,,,,,,,,,,,,,,False,0.23103312687803151,0
CCPG1,CCPG1,CCPG1,CCPG1,-0.0372,0.0388340950012207,0.2022741907111099,1.6375729598122528,0.1801049152190364,12.11970474768224,0.20470000281929968,0.04635728523135185,0.23778772354125977,0.20117956082007712,0.0,0.0,0.37054936463839216,0.1475384269468814,0.7851810180421533,1.26540681473057,3.1323536711179574,True,0.2890814198538012,0
MYO5A,MYO5A,MYO5A,MYO5A,-0.0351,-0.036118149757385254,,,,,,,,,,,,,,,,False,0.6733414310927669,0
FBXO22,FBXO22,FBXO22,FBXO22,0.0595,-0.07701230049133301,,,,,,,,,,,,,,,,False,0.13006883870519614,0
ENSGALG00000034549.3,ENSGALG00000034549.3,ENSGALG00000034549.3,ENSGALG00000034549.3,-0.0349,0.08002883195877075,0.28492388345517283,4.0446422528941435,0.26196168830115374,9.612232705521185,0.12040067965785663,0.025493735447525978,0.25073638558387756,0.18856527809128776,0.0,0.0,0.39280184621169134,0.08363705975093248,0.9185067462766993,1.3118884574582914,2.3158716155711097,True,0.2549945410823766,0
NTRK3,NTRK3,NTRK3,NTRK3,-0.0947,0.7512542307376862,0.1387739019261364,0.044566989137198636,0.1880695686945011,15.510393558130637,6.804576671520868,1.1740024089813232,0.21839585900306702,0.3147237330695957,0.0,0.0,0.3657844872012577,2.588877307895387,0.4920295325814393,0.5000480145428435,3.7765603325212553,True,0.9043960843364821,16
MAP2K1,MAP2K1,MAP2K1,MAP2K1,0.0808,0.03491252660751343,0.2516763734150669,1.3685856886429113,0.26718257163938836,6.759598141938919,0.1986604291945696,0.05620785430073738,0.13368646800518036,0.2006110712158285,0.0,0.0,0.23856588746411594,0.16929437651145082,0.42177523502373493,0.9734981178804467,1.8030449530519226,True,0.325801579370266,0
ISL2,ISL2,ISL2,ISL2,-0.0797,0.6022055149078369,0.08204600340524844,0.015995027403166575,0.20248570856956868,11.809544011088486,26.786349095238577,1.6873414516448975,0.0759410634636879,0.27877487161467135,0.0,0.0,0.10738429426016605,4.3175527304742936,0.21159408959271064,0.683551567326124,2.813770782801096,False,0.8540623591664024,0
TEX9,TEX9,TEX9,TEX9,0.0472,-1.0460350513458252,,,,,,,,,,,,,,,,False,0.3149950402568175,0
ENSGALG00000036680.2,ENSGALG00000036680.2,ENSGALG00000036680.2,ENSGALG00000036680.2,0.0721,0.25633031129837036,0.043483288251302946,0.1139406640544217,0.18711549204050126,6.547941081522735,7.453937530517578,0.14917930960655212,0.03002023696899414,0.21594057659940907,0.0,0.0,0.025031990156732645,0.3926690309321545,0.08710556466871038,0.8250112506557822,1.8544539919362755,True,0.6141466243125946,24
ENSGALG00000039924.2,ENSGALG00000039924.2,ENSGALG00000039924.2,ENSGALG00000039924.2,-0.0568,-0.09623253345489502,,,,,,,,,,,,,,,,False,0.6244058744039277,0
SORD,SORD,SORD,SORD,0.0037,-0.3208904266357422,,,,,,,,,,,,,,,,False,0.021480941899249158,0
ITGB1BP3,ITGB1BP3,ITGB1BP3,ITGB1BP3,0.2175,-0.0025452375411987305,,,,,,,,,,,,,,,,False,0.1759456546221757,0
GALK2,GALK2,GALK2,GALK2,0.0532,-0.3773651123046875,,,,,,,,,,,,,,,,False,0.3406712446430201,0
IREB2,IREB2,IREB2,IREB2,-0.0256,-0.1372532844543457,,,,,,,,,,,,,,,,False,0.23800729650628177,0
PDE8A,PDE8A,PDE8A,PDE8A,0.0227,-1.7634434700012207,,,,,,,,,,,,,,,,False,0.24324582468937606,0
ONECUT1,ONECUT1,ONECUT1,ONECUT1,0.001,0.6292847692966461,1.3040364221018401,1.9953312691428458,0.19037174316582922,17.5553089904593,0.1265222116559744,0.1885862946510315,1.886773943901062,0.3680978784917605,0.0,0.0,0.49438022978301216,0.4455830101685016,6.12139775074922,0.3745118045622515,4.7753526108586275,True,0.8779222249978327,46
POLR2M,POLR2M,POLR2M,POLR2M,0.0031,-0.0023261308670043945,,,,,,,,,,,,,,,,False,0.09028373643163984,0
ADAMTS17,ADAMTS17,ADAMTS17,ADAMTS17,0.0061,-0.1635352373123169,,,,,,,,,,,,,,,,False,0.42447156026203586,0
MAPK4,MAPK4,MAPK4,MAPK4,-0.0424,0.1518602967262268,2.7414147074948025,6.406980280024976,0.39737632685957724,12.067177177712237,0.0380973306298256,0.11896785348653793,1.4520715475082397,0.2866861943862222,0.0,0.0,0.481715342448825,0.3641264726388929,5.544409691259779,0.5707352466049945,1.7514114507422363,True,0.5394846496765116,0
IDH2,IDH2,IDH2,IDH2,0.0016,-4.506111145019531e-05,,,,,,,,,,,,,,,,False,0.10762187107542133,0
PRTG,PRTG,PRTG,PRTG,-0.0098,-0.10353124141693115,,,,,,,,,,,,,,,,False,0.2476961334166524,0
DENND4A,DENND4A,DENND4A,DENND4A,-0.0076,0.45560938119888306,0.3510847381494378,0.37069058620580714,0.4511858432500558,9.51139039014002,0.6725865536928177,0.19986183941364288,0.13817664980888367,0.24774009874366648,0.0,0.0,0.47810641434619966,0.6354249779483185,0.4870997307468848,0.8158762438316552,1.800386220385914,True,0.4255331628376335,0
AP4E1,AP4E1,AP4E1,AP4E1,-0.0249,-0.14045870304107666,,,,,,,,,,,,,,,,False,0.3318642561373972,0
SCG3,SCG3,SCG3,SCG3,-0.0492,0.5910539627075195,6.011956813906865,9.777312602106178,0.5316135108805394,9.327327258446351,0.026218050811439755,0.15085935592651367,2.7187774181365967,0.341078390571213,0.0,0.0,0.4965428451010576,0.4333158418201475,8.027349107593682,0.46134747029244516,1.843240105479552,False,0.7887877672724624,0
RCN2,RCN2,RCN2,RCN2,0.0433,0.11042171716690063,0.4350898583088155,1.6168013278293356,0.1656206675188219,10.70587312190474,0.13217439271509648,0.07929616421461105,0.28346970677375793,0.22705248738899575,0.0,0.0,0.31574056264037165,0.23141197053868628,1.5073534368441024,1.09795435483293,2.105758356927788,True,0.3239433344093962,29
ENSGALG00000037723.2,ENSGALG00000037723.2,ENSGALG00000037723.2,ENSGALG00000037723.2,-0.0302,-0.5974903106689453,,,,,,,,,,,,,,,,False,0.3571458207119966,0
TJP1,TJP1,TJP1,TJP1,0.002,-0.18832874298095703,,,,,,,,,,,,,,,,False,0.5711645934457984,0
SPPL2A,SPPL2A,SPPL2A,SPPL2A,0.074,-0.9358183145523071,,,,,,,,,,,,,,,,False,0.0,0
RSL24D1,RSL24D1,RSL24D1,RSL24D1,0.0883,-0.029201269149780273,,,,,,,,,,,,,,,,False,0.23987905122943812,0
MEF2A,MEF2A,MEF2A,MEF2A,-0.0137,-0.6274091005325317,,,,,,,,,,,,,,,,False,0.3381236952048487,0
SV2B,SV2B,SV2B,SV2B,-0.1485,0.43881893157958984,0.4111507832209087,0.6793102840575032,0.34009302068693265,8.442189764438156,0.8981448930501938,0.20400485396385193,0.3219712972640991,0.31306112079226533,0.0,0.0,0.3927513988435226,0.4916248716038145,0.7845692028018549,0.526149901124254,2.102048729484567,True,0.8296203187911261,15
RGMA,RGMA,RGMA,RGMA,-0.0148,-0.1131812334060669,,,,,,,,,,,,,,,,False,0.3667682269558484,0
FAM214A,FAM214A,FAM214A,FAM214A,-0.0698,0.24769526720046997,0.43036753168290337,0.5798777972858452,0.3196139331577009,10.49349060562897,0.38928530752658846,0.22409488260746002,0.27199801802635193,0.2764444250733513,0.0,0.0,0.31757077079695817,0.6331053420646325,0.8666434604032286,0.6981333637558312,2.0432988276394406,True,0.5959110435847654,0
UNC45A,UNC45A,UNC45A,UNC45A,-0.0133,0.051758646965026855,0.17629062281435168,2.4066046828035534,0.28291855779327346,5.768077199981272,0.08081001095473767,0.01414975430816412,0.10111968964338303,0.07311171461771226,0.0,0.0,0.37314430015486544,0.05117536265209313,0.3983995760309285,1.9234963561983551,2.8280870063081416,True,0.1148763744754287,0
SHF,SHF,SHF,SHF,0.0351,0.16817259788513184,0.0547315744344915,0.3774474920987499,0.2738106315517285,10.657320824586796,1.1635417991214325,0.04571251943707466,0.05209944397211075,0.2228987998614512,0.0,0.0,0.22620232950438973,0.13147679489838102,0.1570469878116173,0.8832200343705355,2.7760325013212825,True,0.26821595879491655,0
SECISBP2L,SECISBP2L,SECISBP2L,SECISBP2L,-0.0021,0.054894983768463135,0.20801437631678238,1.95660868388836,0.18808126033479367,8.213405896691082,0.2821650317683816,0.045787133276462555,0.21865984797477722,0.18057970266494014,0.0,0.0,0.3812016678943323,0.14537901307421125,0.722550156494153,1.4751138455966266,2.5017590020592375,True,0.3718810141607254,18
ENSGALG00000035749.2,ENSGALG00000035749.2,ENSGALG00000035749.2,ENSGALG00000035749.2,0.0913,0.006605207920074463,,,,,,,,,,,,,,,,False,0.3547104370716916,0
IQGAP1,IQGAP1,IQGAP1,IQGAP1,0.071,-1.1269781589508057,,,,,,,,,,,,,,,,False,0.0,0
WDR76,WDR76,WDR76,WDR76,0.1529,0.08187723159790039,0.6535087148801324,6.524122638315283,0.39233121566276574,4.551469994593292,0.07190584604007502,0.02064102329313755,0.36336538195610046,0.16067320389871348,0.0,0.0,0.4865861592595419,0.08533636999716529,0.7628349894497158,0.7350890579953876,2.3128284529275986,True,0.35130919037113656,0
SMAD6,SMAD6,SMAD6,SMAD6,0.0627,0.29711878299713135,0.17200158967462942,0.3620792860156825,0.2194333890686115,12.730863532589533,1.061014062166214,0.17103198170661926,0.19746597111225128,0.2563107641272531,0.0,0.0,0.3230505496638499,0.4535623341124099,0.609310041342316,0.8266758871480671,2.960919398187833,True,0.5978859670611596,24
EDC3,EDC3,EDC3,EDC3,-0.0014,-0.17368030548095703,,,,,,,,,,,,,,,,False,0.08869952440123105,0
RBPMS2,RBPMS2,RBPMS2,RBPMS2,0.1648,0.29820990562438965,1.3546315565735232,8.509348132940191,0.11797137410381095,12.337262667302744,0.02007589346729219,0.03457498177886009,2.1800355911254883,0.2510066827466079,0.0,0.0,0.49756881073213727,0.10635550891125976,7.139339222966147,0.33351429476951255,6.351240582463301,False,0.2164829328190809,0
IGF1R,IGF1R,IGF1R,IGF1R,-0.0683,-0.09757006168365479,,,,,,,,,,,,,,,,False,0.33081368492964314,0
HMG20A,HMG20A,HMG20A,HMG20A,0.0864,-0.26621007919311523,,,,,,,,,,,,,,,,False,0.12230315360688951,0
CHD2,CHD2,CHD2,CHD2,-0.128,-0.19849717617034912,,,,,,,,,,,,,,,,False,0.4978036864576124,0
AP3B2,AP3B2,AP3B2,AP3B2,-0.0687,-0.007335662841796875,,,,,,,,,,,,,,,,False,0.31438535430930714,0
USP8,USP8,USP8,USP8,0.0034,-0.06951510906219482,,,,,,,,,,,,,,,,False,0.10280478805113029,0
MEX3B,MEX3B,MEX3B,MEX3B,-0.0162,0.4780210852622986,0.7327630630217191,0.30060464974173473,0.4445378196093301,12.108352176878528,0.7285343626141549,0.5860764384269714,0.3801071345806122,0.37179499519720427,0.0,0.0,0.37590901981938674,1.7601417158775996,1.0534438030023512,0.41174978868713963,2.0933141094746897,True,0.7774185352027312,0
ALDH1A3,ALDH1A3,ALDH1A3,ALDH1A3,0.0898,0.18383532762527466,0.21728228816915812,0.7835438824801554,0.3129291820706986,7.278658995157538,0.674887438416481,0.08697012811899185,0.16312304139137268,0.17834625058927256,0.0,0.0,0.4306390145406845,0.26744361084880974,0.4740536878656211,0.7976527306263861,2.2797780074001897,True,0.5764378235073021,38
TRIP4,TRIP4,TRIP4,TRIP4,0.024,-0.5683059692382812,,,,,,,,,,,,,,,,False,0.03763003742770776,0
ARIH1,ARIH1,ARIH1,ARIH1,0.0305,0.04913496971130371,0.42471539049985113,0.8739039678942023,0.2571755803167675,12.293286037396202,0.19864033475518225,0.12497004866600037,0.29726263880729675,0.2556579560072174,0.0,0.0,0.2531584044375086,0.4115963845214633,1.083886226831839,0.8426629396620936,2.5922767464260996,True,0.4273705100231509,34
BCL2L10,BCL2L10,BCL2L10,BCL2L10,-0.0382,0.1137738823890686,1.1251606327034844,10.184584525409369,0.2563380170518345,8.574855369477229,0.04354693619534375,0.03694275766611099,1.0392206907272339,0.18221953460817666,0.0,0.0,0.49053241759439314,0.1117758017613471,3.639482757654683,1.4330958226531854,2.3674912204329277,True,0.4681508140552521,24
MTFMT,MTFMT,MTFMT,MTFMT,0.0172,-0.15148472785949707,,,,,,,,,,,,,,,,False,0.07666511752641422,0
TCF12,TCF12,TCF12,TCF12,-0.084,0.6742706894874573,3.861630273302747,0.6220534543417946,0.5058343795141416,13.262768132793529,0.41334784428278604,1.7435506582260132,2.038757801055908,0.3714193796447459,0.0,0.0,0.4931776125407038,6.552122549807533,5.93523816147755,0.3956791705043364,1.8797641573890966,True,0.8257063724662362,16
FAN1,FAN1,FAN1,FAN1,-0.0209,-0.4003322124481201,,,,,,,,,,,,,,,,False,0.25635398727920516,0
ALDH1A2,ALDH1A2,ALDH1A2,ALDH1A2,0.0035,-0.9241381883621216,,,,,,,,,,,,,,,,False,0.09417221474326533,0
ISG20,ISG20,ISG20,ISG20,0.0028,-1.2995028495788574,,,,,,,,,,,,,,,,False,0.18501957912231812,0
PPIB,PPIB,PPIB,PPIB,-0.0276,-0.005086064338684082,,,,,,,,,,,,,,,,False,0.0,0
IDH3A,IDH3A,IDH3A,IDH3A,0.1535,0.0420718789100647,0.19603041383951883,2.0123941102414107,0.22403130811671573,10.220508158474725,0.1912764098495245,0.03215937316417694,0.20595969259738922,0.2046976403510828,0.0,0.0,0.39192405844006206,0.10613464110734792,0.605502329124459,0.9932404433978376,2.830107649113259,True,0.24780360417244748,0
ENSGALG00000046049.2,ENSGALG00000046049.2,ENSGALG00000046049.2,ENSGALG00000046049.2,-0.0231,-0.8532247543334961,,,,,,,,,,,,,,,,False,0.09705140041393298,0
ICE2,ICE2,ICE2,ICE2,-0.0082,-0.2491626739501953,,,,,,,,,,,,,,,,False,0.4905695786464556,0
ENSGALG00000045264.2,ENSGALG00000045264.2,ENSGALG00000045264.2,ENSGALG00000045264.2,0.1179,0.3058621287345886,0.3119319081532197,2.0820070543007736,0.28060738377378724,5.023369889114732,0.24068222030997277,0.027423059567809105,0.1973990797996521,0.14377374081250216,0.0,0.0,0.44808208341410366,0.07930435314777401,0.6628798483389204,0.4664561394247111,2.963468039144754,True,0.549463258006868,0
HEXA,HEXA,HEXA,HEXA,-0.0423,-0.10283970832824707,,,,,,,,,,,,,,,,False,0.1849353320994878,0
SNX1,SNX1,SNX1,SNX1,-0.0557,0.08050501346588135,0.530579246255946,5.521061751016396,0.32007813531691304,5.440827254584354,0.039226883891969926,0.020560437813401222,0.24765686690807343,0.21051016612711382,0.0,0.0,0.4236064627102717,0.07626018472968284,0.7433306104664145,1.1881839157495382,2.077811277942921,True,0.2893447264643243,0
ENSGALG00000049524.1,ENSGALG00000049524.1,ENSGALG00000049524.1,ENSGALG00000049524.1,-0.0849,-0.3826030492782593,,,,,,,,,,,,,,,,False,0.4562623457280301,0
ENSGALG00000047538.1,ENSGALG00000047538.1,ENSGALG00000047538.1,ENSGALG00000047538.1,-0.0061,0.4484773278236389,0.10125481188556865,0.1429566955493276,0.21550972660484433,4.579488330710513,10.28782486617565,0.295380175113678,0.04855853691697121,0.027419921268149215,0.0,0.0,0.3219718014537987,0.8013838689907496,0.14286713817574342,0.9377276539214483,1.1312536803829014,False,0.6495768861897863,0
ENSGALG00000047399.1,ENSGALG00000047399.1,ENSGALG00000047399.1,ENSGALG00000047399.1,-0.0341,-0.14920496940612793,,,,,,,,,,,,,,,,False,0.19507769508362255,0
RPS27L,RPS27L,RPS27L,RPS27L,0.059,-0.10811817646026611,,,,,,,,,,,,,,,,False,0.0,0
ENSGALG00000047206.1,ENSGALG00000047206.1,ENSGALG00000047206.1,ENSGALG00000047206.1,-0.0295,0.05524402856826782,0.09002469852741739,1.2363914357411745,0.18236079261815083,5.784790466410632,0.3394567638635636,0.02618394047021866,0.07424227893352509,3.490299503141884e-07,0.0,0.0,0.48355363614639996,0.26788437982588914,0.2221714903215139,18.35491176619348,2.293296896924072,False,0.1896308253603209,0
ENSGALG00000049879.1,ENSGALG00000049879.1,ENSGALG00000049879.1,ENSGALG00000049879.1,-0.0079,-1.2287495136260986,,,,,,,,,,,,,,,,False,0.14584265757889694,0
TNFAIP8L3,TNFAIP8L3,TNFAIP8L3,TNFAIP8L3,-0.0187,-0.08915054798126221,,,,,,,,,,,,,,,,False,0.14568382263295818,0
ENSGALG00000048482.1,ENSGALG00000048482.1,ENSGALG00000048482.1,ENSGALG00000048482.1,-0.0138,-2.1849427223205566,,,,,,,,,,,,,,,,False,0.13023902980131855,0
ENSGALG00000055108.1,ENSGALG00000055108.1,ENSGALG00000055108.1,ENSGALG00000055108.1,0.1393,0.8619281202554703,0.8439633695681106,0.1525861335585909,0.44251513945207516,6.868948664955328,4.853664716084798,2.207233428955078,0.5305487513542175,0.36625158375922584,0.0,0.0,0.46433639359867596,4.838259265881738,1.142754464891964,0.3736909038699782,1.5752951960898969,True,0.7618126387069506,0
ENSGALG00000054372.1,ENSGALG00000054372.1,ENSGALG00000054372.1,ENSGALG00000054372.1,0.0096,0.2393459677696228,0.053662329484736045,0.15705598771835205,0.21431157961736985,7.109382885762988,2.3105086982250223,0.10472334921360016,0.040981173515319824,0.1154085954512864,0.0,0.0,0.40547539785522413,0.3540908738432339,0.14856082609661952,2.3239248077941324,2.491646262868428,True,0.3600536602383124,0
ENSGALG00000052770.1,ENSGALG00000052770.1,ENSGALG00000052770.1,ENSGALG00000052770.1,0.1701,0.5733383297920227,0.2643358652581883,1.962110149445134,0.3363580491058743,5.597687738787447,0.43087642706930634,0.0545438788831234,0.19273056089878082,0.2341493408935691,0.0,0.0,0.3519315528578011,0.1434012214973012,0.5718740309460153,0.8612715401756326,1.7151096210936063,True,0.736400596488089,0
